customer_id,age_bucket,is_returning_customer,favorite_genres
1402990,56-65,True,"['Thriller', 'Biography', 'Sci-Fi', 'Pop-Sci', 'Beach-Read']"
1403044,18-25,False,"['History', 'Pop-Psychology', 'Romance', 'Biography', 'Thriller', 'Beach-Read']"
1403142,56-65,True,"['Pop-Psychology', 'Beach-Read', 'Pop-Sci', 'Classic', 'Thriller']"
1403175,66+,True,"['Biography', 'Sci-Fi', 'History', 'Drama', 'Pop-Sci', 'Pop-Psychology', 'Romance', 'Thriller', 'Classic']"
1403372,36-45,True,"['Romance', 'Drama', 'Sci-Fi', 'Pop-Psychology', 'History']"
1403463,66+,False,"['Classic', 'Biography', 'Pop-Sci', 'History', 'Thriller', 'Self-Help']"
1403585,18-25,True,"['Thriller', 'Sci-Fi', 'Pop-Psychology', 'Beach-Read']"
1403605,36-45,True,"['Sci-Fi', 'Classic', 'Drama']"
1403632,18-25,True,['Sci-Fi']
1403657,46-55,False,"['Pop-Sci', 'History', 'Classic', 'Beach-Read', 'Self-Help']"
1403668,46-55,True,"['Drama', 'Pop-Sci', 'History', 'Self-Help', 'Romance', 'Sci-Fi', 'Pop-Psychology', 'Beach-Read', 'Thriller', 'Biography']"
1403681,26-35,True,"['Drama', 'Sci-Fi', 'Beach-Read', 'History', 'Thriller', 'Pop-Sci']"
1403725,26-35,False,"['History', 'Drama', 'Pop-Sci', 'Pop-Psychology', 'Self-Help']"
1403935,26-35,True,"['Classic', 'Beach-Read', 'History', 'Pop-Sci']"
1403978,,True,"['Self-Help', 'Beach-Read', 'Thriller', 'Pop-Psychology', 'Biography', 'History', 'Pop-Sci']"
1403986,56-65,True,"['Classic', 'Thriller', 'Beach-Read', 'Pop-Psychology', 'Biography', 'Sci-Fi', 'History', 'Self-Help', 'Drama', 'Romance']"
1404080,26-35,True,"['Romance', 'Biography']"
1404126,18-25,True,"['Self-Help', 'Thriller', 'Classic', 'Pop-Psychology', 'Sci-Fi', 'History', 'Drama', 'Biography', 'Pop-Sci']"
1404175,56-65,False,"['Self-Help', 'Beach-Read', 'Thriller', 'Classic', 'Drama']"
1404214,18-25,True,"['Classic', 'Sci-Fi', 'History']"
1404278,66+,False,"['Romance', 'Pop-Sci', 'History', 'Sci-Fi', 'Thriller']"
1404585,66+,False,"['Sci-Fi', 'Thriller']"
1404788,56-65,True,"['Classic', 'Thriller', 'Drama', 'Self-Help', 'Pop-Psychology']"
1404813,56-65,True,"['Sci-Fi', 'Pop-Psychology']"
1404971,56-65,True,"['Self-Help', 'Biography', 'Classic', 'Sci-Fi', 'Pop-Sci']"
1405000,36-45,True,"['Beach-Read', 'History', 'Classic', 'Sci-Fi']"
1405080,56-65,True,"['Romance', 'History', 'Thriller', 'Beach-Read', 'Pop-Psychology']"
1405254,66+,False,[]
1405267,56-65,True,['Thriller']
1405379,36-45,True,"['Romance', 'Beach-Read', 'Biography', 'Thriller', 'Pop-Sci', 'Drama', 'Sci-Fi', 'History', 'Pop-Psychology']"
1405385,66+,True,"['Drama', 'Self-Help', 'Classic', 'Pop-Psychology', 'History', 'Thriller']"
1405415,46-55,False,"['Pop-Sci', 'Self-Help', 'History', 'Sci-Fi', 'Drama', 'Pop-Psychology', 'Beach-Read']"
1405461,18-25,True,"['Beach-Read', 'Pop-Psychology', 'Thriller', 'History', 'Biography', 'Drama']"
1405492,56-65,True,[]
1405715,56-65,True,['Classic']
1405823,66+,True,"['Self-Help', 'Drama', 'Romance', 'Biography', 'Beach-Read', 'Pop-Psychology', 'Pop-Sci', 'Sci-Fi', 'Classic']"
1405886,56-65,True,['Romance']
1405900,36-45,True,"['Sci-Fi', 'Pop-Sci']"
1405901,46-55,False,"['Beach-Read', 'Drama', 'Thriller', 'Romance', 'Sci-Fi']"
1405903,,False,['Self-Help']
1405956,56-65,True,"['Pop-Psychology', 'Pop-Sci', 'Beach-Read']"
1406072,66+,False,"['Drama', 'Biography', 'History', 'Romance', 'Pop-Psychology']"
1406289,56-65,True,"['History', 'Romance', 'Pop-Sci', 'Self-Help', 'Classic', 'Sci-Fi']"
1406302,0-17,True,['Romance']
1406379,,True,"['Pop-Psychology', 'Romance', 'Pop-Sci', 'Self-Help', 'Drama', 'Thriller', 'Beach-Read', 'History', 'Biography']"
1406418,36-45,False,"['Romance', 'Self-Help']"
1406535,46-55,False,['Biography']
1406624,56-65,False,"['Pop-Psychology', 'History', 'Sci-Fi', 'Biography', 'Thriller']"
1406823,36-45,False,['Thriller']
1407059,36-45,False,['Thriller']
1407066,26-35,True,"['Beach-Read', 'Drama', 'Romance', 'History', 'Pop-Psychology', 'Thriller', 'Sci-Fi']"
1407119,66+,False,"['History', 'Biography', 'Sci-Fi', 'Pop-Psychology', 'Drama', 'Romance', 'Thriller']"
1407207,56-65,True,[]
1407490,36-45,True,"['Pop-Sci', 'Drama', 'Sci-Fi', 'Biography', 'Classic', 'Romance', 'Pop-Psychology', 'Thriller', 'Beach-Read', 'History']"
1407527,18-25,True,"['Classic', 'Sci-Fi', 'Self-Help', 'Drama', 'Beach-Read']"
1407576,56-65,True,"['Thriller', 'History', 'Drama', 'Pop-Psychology', 'Self-Help', 'Beach-Read', 'Pop-Sci']"
1407580,46-55,True,"['Romance', 'Classic', 'History']"
1407593,46-55,True,['Self-Help']
1407784,56-65,True,"['History', 'Drama', 'Romance', 'Pop-Sci', 'Self-Help']"
1407876,36-45,True,['Romance']
1407891,56-65,False,[]
1407929,46-55,True,"['Self-Help', 'Romance', 'Thriller', 'History', 'Sci-Fi', 'Classic', 'Drama', 'Pop-Psychology']"
1407985,46-55,True,"['Drama', 'Self-Help', 'History', 'Pop-Psychology', 'Classic', 'Romance', 'Thriller', 'Pop-Sci']"
1408035,56-65,False,['Drama']
1408080,0-17,True,"['Drama', 'Beach-Read', 'Self-Help', 'Romance']"
1408173,66+,False,"['Beach-Read', 'Drama', 'Classic', 'Pop-Sci', 'Thriller', 'Pop-Psychology', 'Self-Help', 'Biography']"
1408225,46-55,True,"['Biography', 'Pop-Sci', 'Self-Help', 'Pop-Psychology', 'Romance', 'Thriller', 'Drama', 'Beach-Read']"
1408272,36-45,True,"['Romance', 'Thriller']"
1408296,36-45,True,['Beach-Read']
1408430,66+,False,"['Thriller', 'History', 'Self-Help', 'Classic', 'Pop-Psychology']"
1408438,46-55,True,"['Biography', 'Thriller', 'Drama', 'Romance', 'History', 'Pop-Sci', 'Pop-Psychology', 'Self-Help', 'Classic', 'Sci-Fi']"
1408865,66+,True,[]
1408987,46-55,True,"['Pop-Psychology', 'Beach-Read', 'History', 'Drama', 'Biography', 'Thriller']"
1409042,56-65,True,['Beach-Read']
1409239,66+,False,['Classic']
1409544,18-25,False,[]
1409554,46-55,False,"['Thriller', 'Classic', 'Beach-Read', 'Biography', 'History', 'Self-Help', 'Sci-Fi', 'Pop-Sci', 'Drama']"
1409568,26-35,True,"['History', 'Romance', 'Beach-Read', 'Classic', 'Self-Help', 'Pop-Sci', 'Pop-Psychology', 'Thriller', 'Sci-Fi']"
1409615,36-45,True,"['Thriller', 'Drama', 'Romance', 'History', 'Self-Help']"
1409717,46-55,True,"['Drama', 'Pop-Sci', 'Sci-Fi', 'Classic', 'Romance', 'Beach-Read', 'History']"
1409765,56-65,True,"['History', 'Self-Help', 'Beach-Read', 'Thriller', 'Sci-Fi', 'Pop-Sci', 'Romance']"
1410138,66+,True,"['History', 'Beach-Read', 'Pop-Psychology', 'Self-Help']"
1410207,36-45,True,"['Sci-Fi', 'Self-Help', 'Beach-Read', 'Drama', 'Classic', 'Thriller', 'Pop-Sci']"
1410238,56-65,True,"['Self-Help', 'Beach-Read', 'History', 'Pop-Sci', 'Biography', 'Drama', 'Pop-Psychology', 'Classic']"
1410447,18-25,True,"['Classic', 'Romance', 'Biography', 'Self-Help', 'Sci-Fi', 'Thriller', 'History', 'Pop-Sci']"
1410481,36-45,False,"['Romance', 'Pop-Sci', 'Thriller', 'Self-Help', 'Classic', 'History', 'Sci-Fi', 'Pop-Psychology', 'Drama', 'Beach-Read']"
1410561,36-45,True,['Biography']
1410680,26-35,True,"['Self-Help', 'History', 'Pop-Psychology', 'Biography', 'Drama', 'Thriller']"
1410742,46-55,False,"['Classic', 'Pop-Psychology', 'Biography', 'Thriller']"
1410957,46-55,True,"['Classic', 'Pop-Sci']"
1410960,26-35,True,"['Beach-Read', 'Self-Help', 'Drama', 'Biography', 'Sci-Fi', 'History', 'Pop-Psychology', 'Classic', 'Romance', 'Thriller']"
1411005,56-65,True,"['Sci-Fi', 'Pop-Sci', 'Thriller']"
1411140,36-45,True,"['Self-Help', 'Biography', 'Pop-Sci', 'History']"
1411143,46-55,False,"['Thriller', 'Drama', 'Romance', 'Beach-Read', 'Sci-Fi']"
1411308,36-45,True,"['Beach-Read', 'Drama', 'History', 'Pop-Sci']"
1411528,36-45,True,"['Thriller', 'Beach-Read', 'Pop-Sci']"
1411645,26-35,True,"['Classic', 'Pop-Sci', 'Thriller']"
1411711,36-45,True,"['History', 'Drama', 'Pop-Psychology', 'Beach-Read']"
1411755,36-45,False,"['Romance', 'Sci-Fi', 'Classic', 'Pop-Psychology', 'Drama', 'Beach-Read', 'Thriller', 'History']"
1411819,66+,True,['Thriller']
1411886,66+,False,"['History', 'Romance', 'Beach-Read', 'Thriller']"
1411933,66+,True,"['Self-Help', 'Sci-Fi', 'Beach-Read', 'Biography', 'Classic', 'Thriller', 'Pop-Sci', 'Drama', 'History']"
1412010,46-55,False,"['Drama', 'History', 'Beach-Read', 'Classic', 'Pop-Psychology']"
1412057,66+,True,"['Pop-Sci', 'Pop-Psychology', 'Biography', 'Romance', 'Self-Help', 'Beach-Read']"
1412166,36-45,True,"['History', 'Self-Help', 'Pop-Psychology', 'Romance', 'Sci-Fi', 'Thriller', 'Beach-Read', 'Pop-Sci', 'Classic', 'Drama']"
1412241,46-55,True,"['Romance', 'Sci-Fi', 'Beach-Read']"
1412251,56-65,True,"['Biography', 'Beach-Read', 'Sci-Fi', 'Romance', 'Pop-Psychology', 'Thriller']"
1412321,66+,True,"['Biography', 'Pop-Sci']"
1412385,26-35,True,[]
1412598,26-35,False,"['Romance', 'Biography', 'Pop-Psychology']"
1412625,26-35,False,[]
1412697,36-45,True,"['Classic', 'Self-Help', 'Romance', 'Drama', 'Biography', 'Pop-Psychology', 'Sci-Fi', 'History']"
1412790,36-45,False,"['Romance', 'Pop-Sci', 'Drama', 'Biography', 'Sci-Fi']"
1412807,36-45,True,['Pop-Psychology']
1412873,46-55,False,['Sci-Fi']
1412943,46-55,True,"['Sci-Fi', 'Beach-Read', 'Romance', 'Self-Help']"
1413008,56-65,True,"['Drama', 'Beach-Read', 'Pop-Psychology', 'Self-Help', 'Classic', 'History']"
1413053,26-35,True,"['Biography', 'Self-Help', 'Romance']"
1413211,56-65,True,"['Pop-Psychology', 'Beach-Read', 'History', 'Classic', 'Pop-Sci']"
1413234,56-65,True,"['Romance', 'History', 'Biography', 'Self-Help', 'Thriller', 'Beach-Read', 'Sci-Fi', 'Pop-Sci']"
1413323,46-55,True,"['Biography', 'Drama']"
1413445,46-55,False,"['History', 'Drama']"
1413486,56-65,False,"['Thriller', 'Drama', 'Sci-Fi', 'Pop-Psychology', 'History', 'Pop-Sci']"
1413554,46-55,False,"['Thriller', 'Pop-Psychology', 'Drama', 'History', 'Romance', 'Pop-Sci', 'Beach-Read', 'Self-Help']"
1413768,46-55,True,"['Classic', 'History', 'Pop-Sci', 'Beach-Read']"
1413791,56-65,True,"['Thriller', 'Beach-Read', 'Pop-Psychology', 'Biography', 'Drama', 'Romance']"
1413878,,True,"['Pop-Psychology', 'Self-Help', 'Pop-Sci']"
1413896,36-45,True,"['Drama', 'Sci-Fi', 'History', 'Beach-Read']"
1413927,36-45,True,"['History', 'Romance', 'Biography', 'Drama', 'Pop-Sci', 'Sci-Fi', 'Thriller', 'Beach-Read', 'Self-Help']"
1413939,26-35,True,"['Sci-Fi', 'Drama', 'Beach-Read', 'Thriller']"
1413958,46-55,True,"['Romance', 'Thriller', 'Beach-Read', 'Biography']"
1414038,66+,False,"['Beach-Read', 'Biography', 'Pop-Sci', 'History', 'Thriller']"
1414166,36-45,True,"['Pop-Sci', 'History', 'Drama', 'Biography', 'Pop-Psychology', 'Romance', 'Thriller', 'Sci-Fi', 'Beach-Read']"
1414263,36-45,True,"['History', 'Classic']"
1414455,46-55,True,"['Classic', 'Drama']"
1414549,36-45,False,"['Romance', 'Pop-Sci', 'Classic', 'Beach-Read', 'Thriller', 'Self-Help', 'Sci-Fi', 'Pop-Psychology', 'History', 'Drama']"
1414619,46-55,True,"['Romance', 'Classic', 'History']"
1414673,66+,True,"['Drama', 'Romance', 'Sci-Fi', 'Pop-Sci', 'Classic', 'Beach-Read', 'Thriller', 'History']"
1414788,46-55,False,"['Sci-Fi', 'Romance', 'Classic', 'Thriller', 'Beach-Read', 'Self-Help', 'History', 'Pop-Sci']"
1414821,66+,True,"['Thriller', 'Drama', 'Self-Help', 'Romance', 'Pop-Sci', 'Beach-Read', 'History', 'Classic', 'Sci-Fi', 'Biography']"
1415116,36-45,True,"['Self-Help', 'Biography', 'Beach-Read', 'Pop-Psychology', 'Pop-Sci', 'Thriller', 'Drama', 'History']"
1415135,66+,True,"['History', 'Pop-Psychology', 'Romance', 'Biography', 'Beach-Read']"
1415272,26-35,True,"['Romance', 'Pop-Psychology', 'Pop-Sci']"
1415441,26-35,False,"['Self-Help', 'Sci-Fi', 'Biography', 'Beach-Read', 'Classic', 'Romance']"
1415479,56-65,True,"['Drama', 'Classic', 'Pop-Psychology', 'Thriller', 'Romance', 'Biography', 'Self-Help']"
1415539,46-55,False,"['Thriller', 'Pop-Sci', 'Biography', 'History']"
1415592,56-65,True,"['Biography', 'History', 'Pop-Sci', 'Self-Help', 'Sci-Fi', 'Drama', 'Thriller', 'Romance', 'Classic']"
1415729,46-55,False,"['Sci-Fi', 'Pop-Sci', 'Pop-Psychology', 'Classic']"
1415889,36-45,True,"['Romance', 'Pop-Psychology', 'Drama', 'Sci-Fi', 'Beach-Read']"
1416035,56-65,True,"['Thriller', 'Drama', 'Beach-Read']"
1416099,56-65,True,[]
1416120,56-65,True,"['Pop-Sci', 'Romance', 'Thriller']"
1416125,18-25,True,['Thriller']
1416225,36-45,True,"['Classic', 'Romance', 'Beach-Read', 'History', 'Drama', 'Pop-Psychology', 'Thriller', 'Pop-Sci', 'Sci-Fi']"
1416362,18-25,True,"['Pop-Psychology', 'Self-Help', 'Pop-Sci', 'Biography', 'Drama', 'Classic', 'Beach-Read', 'Romance']"
1416508,,True,['Drama']
1416615,46-55,False,"['Biography', 'Self-Help', 'Classic', 'History', 'Romance', 'Sci-Fi', 'Pop-Psychology']"
1416622,18-25,True,['Pop-Psychology']
1416664,46-55,True,"['Pop-Psychology', 'Drama', 'Self-Help', 'History', 'Beach-Read', 'Romance', 'Thriller', 'Classic', 'Biography', 'Sci-Fi']"
1416720,36-45,True,"['Drama', 'Romance', 'Pop-Psychology']"
1416730,26-35,True,"['Pop-Sci', 'Sci-Fi', 'Thriller', 'Biography', 'History', 'Beach-Read', 'Romance']"
1416777,46-55,True,"['Romance', 'History', 'Sci-Fi']"
1416780,46-55,True,"['Drama', 'Biography']"
1416784,66+,True,"['Pop-Sci', 'Thriller', 'Sci-Fi', 'Romance', 'Drama', 'Biography', 'Classic', 'Beach-Read']"
1417016,26-35,True,"['Classic', 'Thriller', 'Romance', 'Self-Help', 'History']"
1417321,36-45,True,"['Thriller', 'Romance', 'Self-Help', 'Classic', 'Pop-Psychology']"
1417359,56-65,False,"['Beach-Read', 'Thriller', 'Pop-Psychology', 'History', 'Biography', 'Self-Help']"
1417464,46-55,True,"['Sci-Fi', 'Pop-Sci', 'Self-Help', 'Thriller']"
1417466,18-25,True,"['Romance', 'Pop-Psychology', 'Sci-Fi', 'Self-Help', 'Biography', 'Thriller', 'Beach-Read']"
1417493,46-55,True,"['Drama', 'Pop-Psychology', 'Classic', 'Thriller', 'Self-Help', 'Pop-Sci']"
1417512,46-55,False,"['Drama', 'Biography']"
1417571,,True,"['Pop-Psychology', 'History', 'Beach-Read', 'Pop-Sci', 'Classic']"
1417663,66+,True,"['Biography', 'Pop-Sci', 'Pop-Psychology', 'Romance', 'Thriller', 'Classic', 'Drama', 'History']"
1417684,36-45,False,"['History', 'Drama']"
1417690,46-55,True,"['Romance', 'Pop-Psychology', 'Biography', 'Pop-Sci', 'Thriller', 'Beach-Read', 'Self-Help', 'History']"
1417694,36-45,True,"['Pop-Psychology', 'Beach-Read', 'Biography', 'History', 'Pop-Sci', 'Drama', 'Self-Help', 'Romance', 'Sci-Fi', 'Thriller']"
1417716,56-65,True,"['Pop-Sci', 'Beach-Read']"
1417786,46-55,True,[]
1417872,46-55,True,[]
1417953,26-35,True,"['Beach-Read', 'Biography', 'Pop-Psychology', 'Romance', 'Classic', 'Drama', 'Thriller', 'History', 'Pop-Sci', 'Sci-Fi']"
1417989,26-35,True,"['Biography', 'Pop-Psychology', 'Sci-Fi', 'Beach-Read', 'Drama']"
1418105,26-35,True,"['History', 'Self-Help']"
1418258,18-25,True,"['Beach-Read', 'Thriller']"
1418292,46-55,False,"['Self-Help', 'Pop-Sci', 'Romance']"
1418319,36-45,True,"['Pop-Psychology', 'Thriller', 'Drama', 'Sci-Fi', 'Biography', 'Self-Help']"
1418354,,True,['Biography']
1418427,56-65,True,"['Classic', 'History', 'Romance', 'Biography', 'Drama', 'Self-Help', 'Beach-Read', 'Thriller', 'Pop-Sci']"
1418655,56-65,True,"['Classic', 'Beach-Read']"
1418677,36-45,True,['Drama']
1418694,36-45,True,"['Drama', 'Thriller', 'Classic', 'Pop-Sci', 'Self-Help', 'Pop-Psychology', 'Romance', 'Sci-Fi', 'History', 'Biography']"
1418820,26-35,True,"['Thriller', 'Biography', 'History', 'Self-Help']"
1418905,56-65,True,"['Pop-Sci', 'History', 'Biography', 'Romance', 'Drama', 'Self-Help', 'Beach-Read', 'Sci-Fi', 'Thriller', 'Classic']"
1419014,,True,['Beach-Read']
1419113,56-65,False,"['Thriller', 'Sci-Fi', 'Classic', 'Drama', 'Self-Help', 'Biography']"
1419180,66+,False,['Beach-Read']
1419220,56-65,True,"['Pop-Sci', 'Sci-Fi', 'Pop-Psychology', 'Beach-Read', 'History', 'Biography', 'Drama', 'Romance', 'Self-Help']"
1419235,46-55,True,[]
1419265,18-25,True,"['Thriller', 'History', 'Pop-Sci']"
1419300,18-25,True,"['Pop-Psychology', 'Sci-Fi', 'Classic', 'Thriller', 'Drama']"
1419434,,False,"['Self-Help', 'Thriller', 'Sci-Fi']"
1419514,66+,True,"['Biography', 'Self-Help']"
1419533,56-65,True,['Thriller']
1419596,66+,True,['Sci-Fi']
1419835,66+,True,"['Self-Help', 'Pop-Psychology', 'Romance']"
1419931,46-55,False,"['Biography', 'Romance', 'Thriller', 'Classic', 'Pop-Psychology']"
1420075,46-55,True,[]
1420172,46-55,True,"['Biography', 'Sci-Fi', 'Pop-Sci', 'Classic', 'History', 'Thriller']"
1420173,56-65,True,"['Romance', 'Thriller', 'Classic', 'History', 'Self-Help', 'Biography', 'Drama', 'Sci-Fi', 'Pop-Sci']"
1420199,56-65,True,[]
1420232,26-35,True,['Drama']
1420486,56-65,False,[]
1420537,26-35,False,[]
1420587,26-35,True,"['Drama', 'Thriller', 'Pop-Sci', 'Biography', 'Self-Help', 'Pop-Psychology', 'Classic', 'Beach-Read', 'History', 'Sci-Fi']"
1420621,66+,True,"['Pop-Sci', 'History', 'Drama']"
1420627,,True,"['Biography', 'Classic', 'Pop-Psychology', 'Drama', 'Beach-Read', 'Sci-Fi', 'History', 'Thriller']"
1420798,36-45,True,"['Pop-Psychology', 'Drama', 'History', 'Pop-Sci', 'Self-Help']"
1421033,56-65,False,"['Self-Help', 'Drama', 'Thriller', 'Sci-Fi', 'Pop-Sci', 'History', 'Pop-Psychology', 'Biography', 'Romance']"
1421084,66+,False,"['Sci-Fi', 'History', 'Drama']"
1421133,,True,"['History', 'Beach-Read', 'Thriller', 'Drama', 'Biography', 'Self-Help', 'Classic']"
1421165,26-35,True,"['Biography', 'Pop-Sci', 'Classic', 'Self-Help', 'Thriller', 'Romance', 'Beach-Read']"
1421261,46-55,False,"['Sci-Fi', 'Self-Help', 'Pop-Psychology', 'History', 'Romance', 'Biography', 'Thriller', 'Classic', 'Beach-Read']"
1421315,36-45,True,"['Self-Help', 'Drama', 'Romance', 'Classic', 'Thriller']"
1421379,26-35,True,"['Pop-Sci', 'Pop-Psychology', 'Romance', 'Thriller', 'Classic', 'Beach-Read', 'Drama', 'History', 'Self-Help', 'Biography']"
1421434,56-65,True,['Thriller']
1421621,36-45,False,"['Thriller', 'Beach-Read', 'Pop-Sci', 'Drama', 'Self-Help', 'Biography', 'History', 'Pop-Psychology']"
1421623,66+,True,"['Classic', 'Beach-Read', 'Biography', 'Pop-Sci', 'Sci-Fi', 'History', 'Romance', 'Thriller', 'Drama', 'Self-Help']"
1421747,46-55,True,"['History', 'Drama', 'Thriller', 'Pop-Sci', 'Self-Help', 'Beach-Read', 'Biography']"
1421767,46-55,False,"['Classic', 'Thriller', 'History', 'Self-Help', 'Sci-Fi', 'Biography']"
1421914,56-65,False,"['Romance', 'Biography', 'Beach-Read', 'Classic']"
1421945,36-45,True,"['Beach-Read', 'Classic', 'History', 'Romance', 'Drama', 'Self-Help', 'Biography']"
1422040,66+,False,"['Beach-Read', 'Romance', 'Self-Help', 'Biography', 'History', 'Pop-Sci', 'Thriller']"
1422125,46-55,True,"['Drama', 'Sci-Fi', 'Romance', 'Biography']"
1422142,26-35,False,"['Classic', 'Pop-Sci', 'Romance', 'Drama', 'Thriller', 'Biography', 'Sci-Fi']"
1422166,26-35,True,"['Beach-Read', 'Drama', 'Biography']"
1422176,,True,"['Thriller', 'Classic', 'Beach-Read', 'Sci-Fi', 'Drama', 'Biography', 'Pop-Psychology', 'History']"
1422250,56-65,True,[]
1422360,66+,True,"['Romance', 'Sci-Fi', 'Beach-Read', 'Self-Help', 'Pop-Psychology', 'Drama']"
1422425,56-65,False,[]
1422525,46-55,True,"['Drama', 'History', 'Biography', 'Sci-Fi', 'Pop-Sci', 'Self-Help']"
1422758,26-35,False,"['History', 'Sci-Fi', 'Biography', 'Pop-Sci', 'Classic', 'Drama', 'Beach-Read']"
1423013,66+,True,"['Biography', 'Classic', 'Pop-Sci', 'Romance', 'History', 'Sci-Fi', 'Beach-Read', 'Drama', 'Pop-Psychology', 'Thriller']"
1423048,36-45,True,"['Biography', 'Thriller', 'Romance', 'Sci-Fi', 'Classic', 'Self-Help']"
1423130,56-65,True,"['Beach-Read', 'Romance', 'Sci-Fi', 'Pop-Sci', 'Self-Help']"
1423162,26-35,True,"['Pop-Psychology', 'Pop-Sci']"
1423185,56-65,True,"['History', 'Drama', 'Classic', 'Romance', 'Pop-Sci', 'Pop-Psychology', 'Self-Help']"
1423243,66+,True,"['History', 'Beach-Read', 'Pop-Sci', 'Pop-Psychology', 'Sci-Fi', 'Romance']"
1423294,46-55,True,"['Romance', 'Biography', 'Pop-Sci', 'Sci-Fi', 'History', 'Classic', 'Beach-Read', 'Pop-Psychology', 'Self-Help', 'Drama']"
1423339,36-45,False,"['Biography', 'Sci-Fi', 'Romance', 'Classic', 'Self-Help']"
1423367,26-35,True,['Sci-Fi']
1423383,46-55,True,"['Pop-Sci', 'Classic', 'Self-Help']"
1423416,46-55,True,"['Thriller', 'Romance', 'Sci-Fi']"
1423455,18-25,True,"['Sci-Fi', 'Romance', 'Pop-Psychology', 'Drama', 'History', 'Self-Help', 'Classic']"
1423720,36-45,False,"['Self-Help', 'Biography', 'Drama', 'Classic', 'Sci-Fi']"
1423734,36-45,True,[]
1423770,,False,"['Self-Help', 'Beach-Read', 'Thriller', 'Romance', 'Biography', 'History']"
1423876,46-55,True,"['Self-Help', 'Classic', 'Pop-Sci', 'Romance']"
1424068,56-65,True,"['Drama', 'Thriller', 'Pop-Psychology']"
1424323,56-65,False,"['Classic', 'Beach-Read', 'Biography', 'Drama', 'Romance']"
1424463,18-25,True,"['Sci-Fi', 'Biography', 'Pop-Sci', 'Drama', 'History', 'Romance', 'Pop-Psychology', 'Beach-Read', 'Thriller', 'Self-Help']"
1424470,18-25,False,"['Classic', 'Romance', 'Sci-Fi', 'Biography']"
1424625,18-25,True,"['Romance', 'Pop-Psychology', 'Beach-Read', 'Pop-Sci', 'Biography', 'History', 'Classic', 'Drama', 'Sci-Fi']"
1424647,46-55,True,"['Biography', 'Classic', 'Thriller', 'Pop-Psychology', 'Beach-Read', 'Pop-Sci', 'Drama', 'History', 'Romance', 'Self-Help']"
1424794,26-35,True,"['Biography', 'Pop-Sci', 'Romance', 'History', 'Classic', 'Self-Help', 'Pop-Psychology', 'Sci-Fi', 'Drama']"
1424825,46-55,True,"['Sci-Fi', 'Classic', 'Biography', 'Drama', 'Pop-Psychology', 'Thriller']"
1424878,36-45,True,"['Pop-Sci', 'History', 'Beach-Read', 'Romance', 'Classic', 'Thriller']"
1424887,46-55,True,"['Self-Help', 'Drama', 'Pop-Psychology', 'Sci-Fi', 'Biography', 'Romance', 'History', 'Thriller', 'Beach-Read', 'Pop-Sci']"
1424919,46-55,True,['Pop-Psychology']
1425062,18-25,False,"['Drama', 'Romance']"
1425190,56-65,True,"['Drama', 'Thriller', 'Pop-Sci', 'Self-Help', 'History', 'Romance', 'Sci-Fi', 'Pop-Psychology', 'Beach-Read']"
1425206,46-55,False,"['Drama', 'Biography', 'Self-Help', 'Beach-Read', 'Pop-Psychology']"
1425534,46-55,True,"['Romance', 'Self-Help', 'Pop-Sci', 'Biography', 'Classic', 'History', 'Pop-Psychology']"
1425559,,True,['Pop-Sci']
1425597,,True,"['History', 'Classic']"
1425682,0-17,True,"['Pop-Sci', 'History', 'Classic', 'Beach-Read', 'Pop-Psychology', 'Biography', 'Self-Help', 'Sci-Fi']"
1425872,46-55,True,['Beach-Read']
1425913,36-45,True,['Sci-Fi']
1426237,26-35,True,"['Pop-Psychology', 'Thriller', 'Beach-Read', 'Self-Help', 'Classic', 'Pop-Sci']"
1426239,46-55,True,"['Thriller', 'Beach-Read', 'Pop-Sci', 'Drama', 'Classic']"
1426254,18-25,True,"['Beach-Read', 'Pop-Psychology', 'Romance', 'Self-Help', 'History', 'Pop-Sci', 'Classic', 'Drama', 'Thriller', 'Biography']"
1426385,26-35,True,"['Pop-Psychology', 'Pop-Sci', 'Drama', 'Sci-Fi', 'Self-Help', 'History', 'Biography', 'Thriller']"
1426415,36-45,True,"['Pop-Psychology', 'Beach-Read', 'Classic', 'Romance', 'Drama', 'Sci-Fi', 'History', 'Self-Help']"
1426469,46-55,True,"['Pop-Psychology', 'Sci-Fi', 'History', 'Self-Help', 'Drama']"
1426547,36-45,True,"['Classic', 'Thriller', 'History', 'Sci-Fi', 'Beach-Read', 'Romance', 'Pop-Sci']"
1426623,26-35,True,"['Sci-Fi', 'Pop-Psychology', 'Drama', 'Classic', 'Self-Help', 'History']"
1426652,36-45,False,"['History', 'Pop-Psychology']"
1426794,56-65,True,['Romance']
1426892,46-55,True,"['Pop-Sci', 'Biography', 'Drama', 'History', 'Thriller', 'Sci-Fi', 'Romance', 'Beach-Read', 'Self-Help', 'Classic']"
1426895,46-55,True,"['Romance', 'Beach-Read', 'Classic', 'Sci-Fi']"
1426922,26-35,True,"['Drama', 'Romance', 'Pop-Sci']"
1426963,56-65,True,"['Classic', 'Beach-Read', 'Self-Help', 'Romance', 'Drama', 'Biography', 'History', 'Sci-Fi', 'Pop-Psychology', 'Pop-Sci']"
1427016,18-25,True,"['Pop-Sci', 'Romance', 'History', 'Drama', 'Thriller', 'Classic']"
